time,maxScreenAirTemp,minScreenAirTemp,max10mWindGust,significantWeatherCode,totalPrecipAmount,totalSnowAmount,windSpeed10m,windDirectionFrom10m,windGustSpeed10m,visibility,mslp,screenRelativeHumidity,feelsLikeTemp,uvIndex,probOfPrecipitation,probOfSnow,probOfHeavySnow,probOfRain,probOfHeavyRain,probOfHail,probOfSferics,date_creation,forecast,location_name,score_rain,score_wind,score
2025-11-13 15:00:00,15.67,15.06,5.2,7,0.0,0.0,3.56,80,5.19,31038,100459,84.35,13.95,1,12,0,0,12,4,0,0,2025-11-13 12:55:00,True,thurlestone,0.0,0.0,0.0
2025-11-13 12:00:00,15.1,13.53,8.18,8,0.0,0.0,1.98,196,3.93,23650,100680,90.85,14.97,1,8,0,0,8,0,0,0,2025-11-13 12:55:00,False,start_point,0.0,0.0,0.0
2025-11-13 15:00:00,15.09,14.13,5.09,7,0.0,0.0,3.81,69,5.09,19213,100480,92.91,12.88,1,6,0,0,6,1,0,0,2025-11-13 12:55:00,True,start_point,0.0,0.0,0.0
2025-11-13 12:00:00,15.02,13.28,8.04,8,0.0,0.0,1.9,216,3.6,24370,100680,89.97,14.77,1,8,0,0,8,0,0,0,2025-11-13 12:55:00,False,lannacombe,0.0,0.0,0.0
2025-11-13 15:00:00,15.03,14.08,5.32,7,0.0,0.0,3.68,76,5.3,23297,100480,90.4,12.86,1,6,0,0,6,1,0,0,2025-11-13 12:55:00,True,lannacombe,0.0,0.0,0.0
2025-11-13 12:00:00,14.53,13.98,8.2,3,0.0,0.0,3.6,190,7.2,22328,100700,100.0,13.57,1,4,0,0,4,0,0,0,2025-11-13 12:55:00,False,berry_head,0.0,0.0,0.0
2025-11-13 15:00:00,14.5,13.55,4.77,7,0.0,0.0,3.86,85,4.53,21436,100519,90.84,12.58,1,11,0,0,11,4,0,0,2025-11-13 12:55:00,True,berry_head,0.0,0.0,0.0
2025-11-13 12:00:00,15.23,12.56,8.75,3,0.0,0.0,3.76,193,6.69,26368,100730,84.67,14.05,1,1,0,0,1,0,0,0,2025-11-13 12:55:00,False,branscombe,0.0,0.0,0.0
2025-11-13 15:00:00,15.23,13.74,6.41,7,0.0,0.0,2.31,113,3.48,20423,100579,94.36,13.25,1,12,0,0,12,8,1,1,2025-11-13 12:55:00,True,branscombe,0.0,0.0,0.0
2025-11-13 12:00:00,15.74,14.1,8.48,7,0.0,0.0,3.6,180,5.7,27518,100750,87.32,14.66,1,4,0,0,4,0,0,0,2025-11-13 12:55:00,False,isle_portland,0.0,0.0,0.0
2025-11-13 15:00:00,15.7,13.71,5.38,7,0.0,0.0,3.31,77,3.97,23952,100589,89.08,12.75,1,7,0,0,7,2,0,0,2025-11-13 12:55:00,True,isle_portland,0.0,0.0,0.0
2025-11-13 12:00:00,15.61,12.3,8.73,7,0.0,0.0,3.03,176,5.14,25502,100570,76.91,14.69,1,5,0,0,5,0,0,0,2025-11-13 12:55:00,False,bude,0.0,0.0,0.0
2025-11-13 15:00:00,15.6,14.89,5.98,7,0.0,0.0,2.98,143,4.88,24915,100459,83.74,14.05,1,5,0,0,5,0,0,0,2025-11-13 12:55:00,True,bude,0.0,0.0,0.0
2025-11-13 12:00:00,14.71,13.4,8.16,7,0.0,0.0,4.1,180,7.7,16396,100540,91.9,13.28,1,5,0,0,5,0,0,0,2025-11-13 12:55:00,False,fishermans_cove,0.0,0.5,0.25
2025-11-13 15:00:00,14.6,13.63,7.43,7,0.0,0.0,3.45,123,5.72,26561,100349,86.11,12.78,1,5,0,0,5,0,0,0,2025-11-13 12:55:00,True,fishermans_cove,0.0,0.0,0.0
2025-11-13 18:00:00,14.54,13.89,12.4,15,1.88,0.0,8.44,91,11.83,3582,100260,97.39,10.75,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,False,falmouth,1.0,0.25,0.625
2025-11-13 21:00:00,13.99,13.81,13.86,12,7.44,0.0,8.26,89,11.73,51078,100071,96.33,10.89,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,True,falmouth,1.0,0.25,0.625
2025-11-13 18:00:00,14.64,13.83,11.96,15,1.62,0.0,7.67,92,11.83,3568,100260,97.95,11.0,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,False,towan_beach,1.0,0.25,0.625
2025-11-13 21:00:00,13.86,13.82,13.43,12,7.71,0.0,7.74,89,11.8,48878,100072,97.3,10.98,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,True,towan_beach,1.0,0.25,0.625
2025-11-13 18:00:00,14.47,13.62,12.37,15,1.49,0.0,8.59,99,12.35,3480,100280,97.22,10.45,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,False,dodman_point,1.0,0.25,0.625
2025-11-13 21:00:00,13.67,13.52,12.98,12,7.41,0.0,8.31,83,11.19,50002,100111,97.8,10.53,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,True,dodman_point,1.0,0.25,0.625
2025-11-13 18:00:00,15.07,14.0,11.32,15,2.25,0.0,5.61,84,11.32,5076,100360,96.59,11.97,0,98,0,0,98,98,20,10,2025-11-13 18:55:00,False,thurlestone,1.0,0.5,0.75
2025-11-13 21:00:00,14.53,13.91,11.41,12,5.2,0.0,5.17,107,9.6,30425,100170,95.12,12.69,0,89,0,0,89,86,17,8,2025-11-13 18:55:00,True,thurlestone,1.0,0.5,0.75
2025-11-13 18:00:00,14.93,14.06,9.95,15,2.9,0.0,5.55,86,9.77,3574,100410,96.76,12.1,0,98,0,0,98,98,20,10,2025-11-13 18:55:00,False,start_point,1.0,0.0,0.5
2025-11-13 21:00:00,14.42,13.96,11.75,12,4.37,0.0,4.79,110,8.71,26100,100200,96.42,12.78,0,94,0,0,94,93,19,9,2025-11-13 18:55:00,True,start_point,1.0,0.0,0.5
2025-11-13 18:00:00,14.78,13.68,10.14,15,3.41,0.0,4.68,88,9.77,3268,100400,97.01,12.09,0,98,0,0,98,98,20,10,2025-11-13 18:55:00,False,lannacombe,1.0,0.5,0.75
2025-11-13 21:00:00,14.16,13.64,11.75,12,4.7,0.0,4.12,111,8.59,24883,100200,97.02,12.8,0,96,0,0,96,95,19,10,2025-11-13 18:55:00,True,lannacombe,1.0,0.0,0.5
2025-11-13 18:00:00,14.35,13.82,10.74,15,1.47,0.0,6.2,80,9.3,5436,100440,100.0,12.25,0,98,0,0,98,98,20,10,2025-11-13 18:55:00,False,berry_head,1.0,0.0,0.5
2025-11-13 21:00:00,14.13,13.86,12.47,12,5.9,0.0,7.67,113,10.95,23980,100210,96.35,11.38,0,98,0,0,98,98,20,10,2025-11-13 18:55:00,True,berry_head,1.0,0.25,0.625
2025-11-13 18:00:00,14.43,13.21,6.69,15,1.0,0.0,2.67,55,6.69,6234,100490,96.12,12.43,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,False,branscombe,1.0,0.0,0.5
2025-11-13 21:00:00,13.56,13.08,10.55,15,8.31,0.0,5.55,100,10.21,20288,100300,98.52,11.47,0,98,0,0,98,98,20,10,2025-11-13 18:55:00,True,branscombe,1.0,0.0,0.5
2025-11-13 18:00:00,14.1,13.78,11.67,15,0.76,0.0,8.2,90,10.3,9030,100490,96.16,10.94,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,False,isle_portland,1.0,0.25,0.625
2025-11-13 21:00:00,13.8,13.43,12.44,12,2.14,0.0,8.05,107,12.23,23902,100300,94.97,10.94,0,89,0,0,89,86,17,8,2025-11-13 18:55:00,True,isle_portland,1.0,0.25,0.625
2025-11-13 18:00:00,15.3,14.0,10.88,15,0.06,0.0,4.94,76,9.26,12112,100350,85.03,12.11,0,95,0,0,95,94,19,10,2025-11-13 18:55:00,False,bude,1.0,0.5,0.75
2025-11-13 21:00:00,14.0,13.07,11.87,15,7.32,0.0,5.73,54,10.94,3857,100251,93.29,10.86,0,97,0,0,97,96,20,10,2025-11-13 18:55:00,True,bude,1.0,0.5,0.75
2025-11-13 18:00:00,14.2,13.23,10.15,15,0.6,0.0,4.6,110,8.2,3008,100300,93.66,11.67,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,False,fishermans_cove,1.0,0.5,0.75
2025-11-13 21:00:00,13.3,12.99,11.5,12,8.97,0.0,5.47,91,10.39,32219,100053,96.71,11.08,0,97,0,0,97,97,20,10,2025-11-13 18:55:00,True,fishermans_cove,1.0,0.5,0.75
2025-11-14 00:00:00,14.35,13.93,13.0,7,0.13,0.0,6.69,94,9.26,8608,99840,97.95,11.93,0,5,0,0,5,0,0,0,2025-11-14 00:55:00,False,falmouth,0.0,0.0,0.0
2025-11-14 03:00:00,14.35,14.03,8.22,7,0.0,0.0,5.49,79,7.1,16458,99728,94.72,12.11,0,4,0,0,4,2,0,0,2025-11-14 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-14 00:00:00,14.35,13.94,12.89,7,0.06,0.0,5.7,90,8.75,8304,99850,98.03,12.3,0,5,0,0,5,0,0,0,2025-11-14 00:55:00,False,towan_beach,0.0,0.0,0.0
2025-11-14 03:00:00,14.36,14.18,8.14,7,0.0,0.0,5.07,81,7.67,16618,99728,94.89,12.42,0,7,0,0,7,3,0,0,2025-11-14 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-11-14 00:00:00,14.19,13.72,12.84,7,0.06,0.0,6.79,85,10.29,8504,99870,97.32,11.6,0,5,0,0,5,0,0,0,2025-11-14 00:55:00,False,dodman_point,0.0,0.0,0.0
2025-11-14 03:00:00,14.1,13.82,9.6,7,0.0,0.0,6.87,90,9.52,16040,99748,96.57,11.39,0,7,0,0,7,3,1,0,2025-11-14 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-11-14 00:00:00,14.56,14.02,11.6,12,0.06,0.0,4.01,71,7.72,17600,100000,93.81,13.16,0,50,0,0,50,25,0,0,2025-11-14 00:55:00,False,thurlestone,0.75,0.5,0.625
2025-11-14 03:00:00,14.51,14.34,8.22,7,0.06,0.0,4.1,77,6.81,20554,99828,93.53,13.19,0,7,0,0,7,2,0,0,2025-11-14 00:55:00,True,thurlestone,0.0,0.5,0.25
2025-11-14 00:00:00,14.37,14.2,12.86,7,0.0,0.0,3.84,40,5.14,11682,100030,97.99,13.2,0,13,0,0,13,7,1,1,2025-11-14 00:55:00,False,start_point,0.0,0.0,0.0
2025-11-14 03:00:00,14.62,14.32,6.64,7,0.0,0.0,3.89,50,4.82,19703,99858,94.56,13.39,0,8,0,0,8,3,1,0,2025-11-14 00:55:00,True,start_point,0.0,0.0,0.0
2025-11-14 00:00:00,14.14,13.78,12.86,7,0.0,0.0,4.12,70,6.17,13000,100020,98.24,12.81,0,15,0,0,15,10,2,1,2025-11-14 00:55:00,False,lannacombe,0.0,0.5,0.25
2025-11-14 03:00:00,14.46,14.06,6.74,7,0.0,0.0,3.64,64,5.09,20249,99848,94.17,13.35,0,10,0,0,10,4,1,0,2025-11-14 00:55:00,True,lannacombe,0.0,0.0,0.0
2025-11-14 00:00:00,14.73,14.27,12.9,7,0.0,0.0,7.7,80,11.3,15424,100050,100.0,12.4,0,15,0,0,15,10,2,1,2025-11-14 00:55:00,False,berry_head,0.0,0.25,0.125
2025-11-14 03:00:00,14.73,14.26,8.53,7,0.0,0.0,5.28,89,6.59,19131,99878,94.27,12.61,0,12,0,0,12,5,1,1,2025-11-14 00:55:00,True,berry_head,0.0,0.0,0.0
2025-11-14 00:00:00,13.21,13.05,10.29,7,0.34,0.0,5.67,72,8.79,5894,100150,98.71,11.03,0,60,0,0,60,37,3,1,2025-11-14 00:55:00,False,branscombe,0.75,0.5,0.625
2025-11-14 03:00:00,14.11,13.19,8.86,8,0.15,0.0,2.39,65,7.07,16948,99957,93.87,13.61,0,47,0,0,47,26,1,1,2025-11-14 00:55:00,True,branscombe,0.75,0.0,0.375
2025-11-14 00:00:00,14.12,13.8,11.08,7,0.0,0.0,7.7,70,9.8,13530,100160,96.17,11.28,0,31,0,0,31,15,1,4,2025-11-14 00:55:00,False,isle_portland,0.5,1.0,0.75
2025-11-14 03:00:00,14.47,13.92,9.56,15,0.63,0.0,5.01,79,6.97,25382,99977,91.12,13.05,0,92,0,0,92,90,18,9,2025-11-14 00:55:00,True,isle_portland,1.0,0.5,0.75
2025-11-14 00:00:00,13.69,13.05,15.43,7,0.06,0.0,7.87,91,15.43,50526,99930,87.75,9.96,0,35,0,0,35,17,0,4,2025-11-14 00:55:00,False,bude,0.5,1.0,0.75
2025-11-14 03:00:00,13.67,13.05,14.4,7,0.0,0.0,6.51,97,11.84,17608,99807,94.29,11.21,0,5,0,0,5,1,0,0,2025-11-14 00:55:00,True,bude,0.0,0.5,0.25
2025-11-14 00:00:00,13.92,13.4,13.4,7,0.0,0.0,4.6,100,9.8,12640,99850,94.92,11.97,0,5,0,0,5,0,0,0,2025-11-14 00:55:00,False,fishermans_cove,0.0,0.5,0.25
2025-11-14 03:00:00,13.9,13.31,10.83,7,0.0,0.0,4.39,108,9.35,14057,99688,95.14,11.84,0,6,0,0,6,2,0,0,2025-11-14 00:55:00,True,fishermans_cove,0.0,0.5,0.25
2025-11-14 06:00:00,14.41,14.24,8.74,15,1.44,0.0,6.84,88,8.74,6180,99570,99.14,11.81,0,82,0,0,82,75,14,7,2025-11-14 06:55:00,False,falmouth,1.0,0.0,0.5
2025-11-14 09:00:00,14.28,13.99,9.59,12,2.82,0.0,6.28,93,9.59,24263,99362,97.99,11.85,1,94,0,0,94,94,19,10,2025-11-14 06:55:00,True,falmouth,1.0,0.0,0.5
2025-11-14 06:00:00,14.35,14.23,8.77,12,1.5,0.0,6.28,86,8.75,5522,99570,99.21,12.01,0,62,0,0,62,38,3,2,2025-11-14 06:55:00,False,towan_beach,0.8,0.0,0.4
2025-11-14 09:00:00,14.25,13.91,9.62,12,2.93,0.0,5.72,94,9.38,17588,99362,99.13,12.06,1,94,0,0,94,94,19,10,2025-11-14 06:55:00,True,towan_beach,1.0,0.0,0.5
2025-11-14 06:00:00,14.18,14.03,10.39,15,1.54,0.0,7.92,87,9.77,5326,99600,99.01,11.13,0,91,0,0,91,89,18,10,2025-11-14 06:55:00,False,dodman_point,1.0,0.25,0.625
2025-11-14 09:00:00,14.05,13.83,10.31,12,1.39,0.0,7.0,87,9.8,20705,99392,98.21,11.4,1,96,0,0,96,96,20,10,2025-11-14 06:55:00,True,dodman_point,1.0,0.0,0.5
2025-11-14 06:00:00,14.45,14.34,8.71,13,0.82,0.0,3.4,65,5.14,48254,99680,95.69,13.41,0,76,0,0,76,75,16,14,2025-11-14 06:55:00,False,thurlestone,1.0,0.0,0.5
2025-11-14 09:00:00,15.18,14.34,10.38,15,1.27,0.0,5.35,113,10.17,28438,99482,90.83,13.3,1,89,0,0,89,88,18,9,2025-11-14 06:55:00,True,thurlestone,1.0,0.5,0.75
2025-11-14 06:00:00,14.46,14.29,6.52,15,1.25,0.0,3.69,73,4.43,40306,99690,96.65,13.23,0,96,0,0,96,96,19,14,2025-11-14 06:55:00,False,start_point,1.0,0.0,0.5
2025-11-14 09:00:00,15.09,14.33,9.76,12,1.46,0.0,4.77,130,9.76,27234,99502,91.68,13.49,1,94,0,0,94,94,19,10,2025-11-14 06:55:00,True,start_point,1.0,0.5,0.75
2025-11-14 06:00:00,14.14,14.1,6.95,15,1.69,0.0,3.5,66,4.2,45206,99690,97.21,13.07,0,93,0,0,93,90,18,14,2025-11-14 06:55:00,False,lannacombe,1.0,0.0,0.5
2025-11-14 09:00:00,14.84,14.11,9.5,12,1.04,0.0,4.15,123,9.5,26358,99493,92.4,13.51,1,94,0,0,94,94,19,10,2025-11-14 06:55:00,True,lannacombe,1.0,0.0,0.5
2025-11-14 06:00:00,14.83,14.69,8.7,12,0.19,0.0,7.2,110,8.7,13656,99720,100.0,12.53,0,96,0,0,96,96,20,10,2025-11-14 06:55:00,False,berry_head,1.0,0.25,0.625
2025-11-14 09:00:00,14.73,14.26,9.41,12,1.12,0.0,6.08,120,9.41,25664,99531,92.26,12.38,1,53,0,0,53,33,3,2,2025-11-14 06:55:00,True,berry_head,0.75,0.0,0.375
2025-11-14 06:00:00,13.72,13.35,10.29,15,0.73,0.0,5.04,91,10.29,11864,99830,98.88,11.87,0,96,0,0,96,96,20,10,2025-11-14 06:55:00,False,branscombe,1.0,0.0,0.5
2025-11-14 09:00:00,14.12,13.68,11.45,15,0.65,0.0,5.41,101,10.18,19619,99652,97.28,12.15,1,85,0,0,85,77,15,8,2025-11-14 06:55:00,True,branscombe,1.0,0.0,0.5
2025-11-14 06:00:00,14.34,14.1,10.35,15,1.04,0.0,6.7,90,9.3,19470,99860,94.93,11.76,0,65,0,0,65,62,13,12,2025-11-14 06:55:00,False,isle_portland,1.0,0.0,0.5
2025-11-14 09:00:00,14.7,14.02,13.51,15,1.45,0.0,8.02,133,13.35,31246,99672,89.26,11.66,1,82,0,0,82,74,14,7,2025-11-14 06:55:00,True,isle_portland,1.0,0.25,0.625
2025-11-14 06:00:00,14.11,13.61,13.47,15,2.62,0.0,5.81,94,12.35,6676,99660,93.24,11.93,0,95,0,0,95,95,19,10,2025-11-14 06:55:00,False,bude,1.0,0.5,0.75
2025-11-14 09:00:00,14.09,13.62,12.51,15,2.76,0.0,6.22,84,11.91,23965,99471,94.29,11.41,1,93,0,0,93,91,18,9,2025-11-14 06:55:00,True,bude,1.0,0.5,0.75
2025-11-14 06:00:00,14.2,13.78,10.43,15,0.76,0.0,5.1,100,9.8,5328,99550,96.79,11.8,0,90,0,0,90,89,18,9,2025-11-14 06:55:00,False,fishermans_cove,1.0,0.5,0.75
2025-11-14 09:00:00,13.8,13.27,8.73,15,2.91,0.0,4.54,100,8.73,10482,99332,98.08,12.05,1,83,0,0,83,79,16,13,2025-11-14 06:55:00,True,fishermans_cove,1.0,0.5,0.75
2025-11-14 12:00:00,14.84,14.41,12.97,15,6.03,0.0,6.87,163,9.0,3194,99290,99.3,12.38,1,98,0,0,98,98,20,10,2025-11-14 12:55:00,False,falmouth,1.0,0.0,0.5
2025-11-14 15:00:00,14.8,14.16,10.87,12,3.29,0.0,7.47,174,10.81,35719,99351,91.84,11.51,1,94,0,0,94,92,19,9,2025-11-14 12:55:00,True,falmouth,1.0,0.25,0.625
2025-11-14 12:00:00,14.92,14.37,12.87,15,6.38,0.0,6.59,163,9.26,2908,99290,99.39,12.56,1,98,0,0,98,98,20,10,2025-11-14 12:55:00,False,towan_beach,1.0,0.0,0.5
2025-11-14 15:00:00,14.85,14.31,10.65,12,3.23,0.0,6.95,174,10.56,36493,99351,93.42,11.83,1,93,0,0,93,93,19,10,2025-11-14 12:55:00,True,towan_beach,1.0,0.0,0.5
2025-11-14 12:00:00,14.69,14.18,13.79,15,5.91,0.0,6.46,164,9.26,4508,99320,99.31,12.33,1,98,0,0,98,98,20,10,2025-11-14 12:55:00,False,dodman_point,1.0,0.0,0.5
2025-11-14 15:00:00,14.6,13.9,10.18,12,4.42,0.0,6.56,179,9.44,27481,99371,96.85,11.65,1,78,0,0,78,77,16,13,2025-11-14 12:55:00,True,dodman_point,1.0,0.0,0.5
2025-11-14 12:00:00,15.44,14.82,12.86,15,1.16,0.0,8.44,147,10.12,5742,99410,97.3,11.95,1,97,0,0,97,97,20,10,2025-11-14 12:55:00,False,thurlestone,1.0,1.0,1.0
2025-11-14 15:00:00,15.04,14.47,11.62,12,2.25,0.0,5.23,168,9.44,35629,99440,93.83,12.97,1,93,0,0,93,90,18,9,2025-11-14 12:55:00,True,thurlestone,1.0,0.0,0.5
2025-11-14 12:00:00,15.27,14.92,15.43,15,0.91,0.0,11.44,160,15.43,8040,99430,97.11,10.65,1,97,0,0,97,97,20,10,2025-11-14 12:55:00,False,start_point,1.0,1.0,1.0
2025-11-14 15:00:00,14.96,14.5,14.22,12,3.47,0.0,4.5,177,8.75,26914,99460,95.82,13.22,1,93,0,0,93,92,19,10,2025-11-14 12:55:00,True,start_point,1.0,0.5,0.75
2025-11-14 12:00:00,15.12,14.54,15.43,15,1.06,0.0,9.62,156,15.43,8468,99430,97.36,11.21,1,97,0,0,97,97,20,10,2025-11-14 12:55:00,False,lannacombe,1.0,0.25,0.625
2025-11-14 15:00:00,14.79,14.33,14.07,12,3.55,0.0,4.32,173,8.9,30592,99460,94.91,13.23,1,93,0,0,93,92,19,10,2025-11-14 12:55:00,True,lannacombe,1.0,0.0,0.5
2025-11-14 12:00:00,15.13,14.81,16.5,15,1.44,0.0,14.9,160,16.5,9570,99460,100.0,9.58,1,97,0,0,97,97,20,10,2025-11-14 12:55:00,False,berry_head,1.0,0.75,0.875
2025-11-14 15:00:00,14.82,13.8,17.0,12,5.98,0.0,6.47,186,9.26,28345,99469,95.72,11.86,1,95,0,0,95,95,19,10,2025-11-14 12:55:00,True,berry_head,1.0,0.0,0.5
2025-11-14 12:00:00,14.61,14.23,12.05,15,2.06,0.0,6.66,123,10.52,6118,99580,98.24,12.18,1,97,0,0,97,97,20,10,2025-11-14 12:55:00,False,branscombe,1.0,0.0,0.5
2025-11-14 15:00:00,14.56,14.01,11.78,15,6.93,0.0,4.83,195,8.67,40538,99532,98.05,12.42,1,96,0,0,96,95,19,10,2025-11-14 12:55:00,True,branscombe,1.0,0.0,0.5
2025-11-14 12:00:00,14.96,14.4,13.51,15,0.99,0.0,7.7,120,11.8,3426,99640,92.5,12.04,1,96,0,0,96,96,20,10,2025-11-14 12:55:00,False,isle_portland,1.0,0.25,0.625
2025-11-14 15:00:00,14.6,14.17,13.99,12,3.61,0.0,6.5,181,10.79,23022,99581,93.79,11.96,1,94,0,0,94,94,19,10,2025-11-14 12:55:00,True,isle_portland,1.0,0.0,0.5
2025-11-14 12:00:00,15.17,14.38,13.51,15,0.72,0.0,5.81,96,11.32,12520,99350,89.31,13.06,1,92,0,0,92,88,17,8,2025-11-14 12:55:00,False,bude,1.0,0.5,0.75
2025-11-14 15:00:00,15.15,13.86,10.35,15,3.77,0.0,2.88,102,4.56,3891,99381,95.36,13.1,1,96,0,0,96,96,20,10,2025-11-14 12:55:00,True,bude,1.0,0.0,0.5
2025-11-14 12:00:00,14.56,14.0,13.43,15,3.0,0.0,6.7,160,9.8,8208,99290,96.19,12.44,1,97,0,0,97,97,20,10,2025-11-14 12:55:00,False,fishermans_cove,1.0,0.5,0.75
2025-11-14 15:00:00,14.5,13.34,11.12,7,1.81,0.0,6.2,169,11.04,39548,99311,92.3,11.28,1,64,0,0,64,39,3,2,2025-11-14 12:55:00,True,fishermans_cove,0.8,0.5,0.65
2025-11-14 18:00:00,14.61,13.83,11.16,7,0.0,0.0,7.25,197,8.74,12888,99540,98.22,11.2,0,12,0,0,12,3,0,1,2025-11-14 18:55:00,False,falmouth,0.0,0.25,0.125
2025-11-14 21:00:00,14.01,13.73,10.54,2,0.0,0.0,5.59,200,8.69,14246,99877,92.66,11.63,0,2,0,0,2,1,0,0,2025-11-14 18:55:00,True,falmouth,0.0,0.0,0.0
2025-11-14 18:00:00,14.67,13.88,10.65,7,0.0,0.0,6.66,196,8.74,11584,99530,98.57,11.45,0,14,0,0,14,5,1,1,2025-11-14 18:55:00,False,towan_beach,0.0,0.0,0.0
2025-11-14 21:00:00,13.97,13.72,10.22,2,0.0,0.0,4.84,199,8.26,14307,99877,92.84,11.93,0,2,0,0,2,1,0,0,2025-11-14 18:55:00,True,towan_beach,0.0,0.0,0.0
2025-11-14 18:00:00,14.31,13.79,13.11,7,0.0,0.0,9.29,192,11.58,9354,99550,97.92,10.37,0,9,0,0,9,3,1,0,2025-11-14 18:55:00,False,dodman_point,0.0,0.25,0.125
2025-11-14 21:00:00,13.86,13.67,10.84,7,0.0,0.0,6.37,201,9.41,14385,99897,94.22,11.34,0,5,0,0,5,1,0,0,2025-11-14 18:55:00,True,dodman_point,0.0,0.0,0.0
2025-11-14 18:00:00,14.39,14.19,18.01,12,5.84,0.0,8.27,204,10.58,11032,99680,95.12,11.11,0,93,0,0,93,92,19,10,2025-11-14 18:55:00,False,thurlestone,1.0,0.25,0.625
2025-11-14 21:00:00,14.21,13.7,10.66,7,0.0,0.0,5.11,198,8.82,20397,100018,93.6,12.09,0,5,0,0,5,1,0,0,2025-11-14 18:55:00,True,thurlestone,0.0,0.0,0.0
2025-11-14 18:00:00,14.44,13.85,20.58,12,8.97,0.0,7.2,212,12.86,16130,99700,95.81,11.25,0,89,0,0,89,89,18,10,2025-11-14 18:55:00,False,start_point,1.0,1.0,1.0
2025-11-14 21:00:00,14.01,13.57,11.91,7,0.0,0.0,3.97,213,8.71,20875,100028,93.42,12.5,0,5,0,0,5,1,0,0,2025-11-14 18:55:00,True,start_point,0.0,0.0,0.0
2025-11-14 18:00:00,14.24,13.61,20.58,7,5.63,0.0,6.79,209,12.86,14938,99700,96.43,11.15,0,62,0,0,62,39,3,2,2025-11-14 18:55:00,False,lannacombe,0.8,0.0,0.4
2025-11-14 21:00:00,13.74,13.26,11.85,7,0.0,0.0,3.63,211,8.59,19805,100028,94.32,12.28,0,5,0,0,5,1,0,0,2025-11-14 18:55:00,True,lannacombe,0.0,0.0,0.0
2025-11-14 18:00:00,14.54,14.21,20.6,12,8.47,0.0,8.2,200,12.3,12330,99690,100.0,11.61,0,91,0,0,91,88,18,9,2025-11-14 18:55:00,False,berry_head,1.0,0.25,0.625
2025-11-14 21:00:00,14.23,13.69,11.5,7,0.0,0.0,5.03,204,8.62,21498,100019,92.92,12.14,0,5,0,0,5,1,0,0,2025-11-14 18:55:00,True,berry_head,0.0,0.0,0.0
2025-11-14 18:00:00,14.55,13.77,8.75,19,10.97,0.0,6.22,223,8.75,6294,99680,98.75,11.49,0,96,0,0,96,96,27,10,2025-11-14 18:55:00,False,branscombe,1.0,0.0,0.5
2025-11-14 21:00:00,13.78,13.3,10.06,7,0.0,0.0,3.24,210,7.09,20828,100030,94.36,12.23,0,6,0,0,6,2,0,0,2025-11-14 18:55:00,True,branscombe,0.0,0.0,0.0
2025-11-14 18:00:00,15.11,13.95,17.21,7,0.0,0.0,6.7,210,15.4,42990,99780,91.27,11.56,0,18,0,0,17,8,3,2,2025-11-14 18:55:00,False,isle_portland,0.0,0.0,0.0
2025-11-14 21:00:00,14.0,13.29,11.82,7,0.0,0.0,5.91,203,9.22,22844,100110,91.41,11.65,0,5,0,0,5,1,0,0,2025-11-14 18:55:00,True,isle_portland,0.0,0.0,0.0
2025-11-14 18:00:00,14.55,14.2,6.82,7,1.75,0.0,4.37,134,5.66,15890,99510,88.23,12.68,0,8,0,0,8,2,0,0,2025-11-14 18:55:00,False,bude,0.0,0.5,0.25
2025-11-14 21:00:00,14.25,13.13,8.3,7,0.0,0.0,3.2,145,6.12,25618,99888,93.03,12.07,0,10,0,0,10,2,0,0,2025-11-14 18:55:00,True,bude,0.0,0.0,0.0
2025-11-14 18:00:00,14.2,12.97,11.11,7,0.0,0.0,6.7,190,10.8,9566,99480,95.51,10.89,0,16,0,0,16,7,1,1,2025-11-14 18:55:00,False,fishermans_cove,0.0,0.5,0.25
2025-11-14 21:00:00,13.18,12.89,10.94,2,0.0,0.0,4.91,195,10.27,15030,99827,92.38,10.96,0,2,0,0,2,2,0,0,2025-11-14 18:55:00,True,fishermans_cove,0.0,0.5,0.25
2025-11-15 00:00:00,13.9,13.59,9.58,7,0.0,0.0,6.58,186,9.26,6872,100080,96.5,11.38,0,4,0,0,4,0,0,0,2025-11-15 00:55:00,False,falmouth,0.0,0.0,0.0
2025-11-15 03:00:00,13.87,13.76,9.62,2,0.0,0.0,4.98,159,8.07,15139,100191,96.41,12.02,0,1,0,0,1,0,0,0,2025-11-15 00:55:00,True,falmouth,0.0,0.0,0.0
2025-11-15 00:00:00,13.93,13.63,9.1,7,0.0,0.0,5.52,188,8.75,6902,100080,96.34,11.85,0,4,0,0,4,0,0,0,2025-11-15 00:55:00,False,towan_beach,0.0,0.0,0.0
